tabla_id,dataset,indicador,unidad,valor,valor_pax,anio,mes_nombre,mes,fecha,periodo_id,region,segmento,entidad_tipo,entidad_nombre
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,66.537,66537,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Córdoba
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,27.396,27396,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Bariloche
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,30.099,30099,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,20.750,20750,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,21.999,21999,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Neuquén
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,13.824,13824,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,20.234,20234,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,13.695,13695,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,13.417,13417,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Comod. Rivadavia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.327,327,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - El Calafate
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,46.718,46718,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Mar del Plata
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,13.828,13828,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Bahía Blanca
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,6.061,6061,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Jujuy
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,13.106,13106,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Trelew
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,8.659,8659,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Resistencia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,12.420,12420,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Río Gallegos
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,5.388,5388,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Posadas
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,6.483,6483,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - San Juan
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,11.141,11141,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Rosario
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.529,2529,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Ezeiza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,5.392,5392,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,5.901,5901,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Calafate - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.948,948,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Chapelco
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.007,7,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bariloche - Ezeiza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,5.335,5335,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Río Grande
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.122,122,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bariloche - El Palomar
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - El Palomar
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.437,2437,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Formosa
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,7.816,7816,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Santa Fe
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.942,2942,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.614,3614,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Santiago del Estero
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.934,1934,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Puerto Madryn
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.156,2156,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bariloche - Córdoba
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.955,2955,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Neuquén
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,4.124,4124,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - San Luis
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,4.579,4579,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Corrientes
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.450,450,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Comod. Rivadavia - Córdoba
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.013,13,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.034,34,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.905,2905,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Paraná
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Corrientes - El Palomar
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.999,3999,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.010,3010,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - La Rioja
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Jujuy
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.396,2396,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Catamarca
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Posadas
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.905,1905,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Calafate - Ezeiza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - San Rafael
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.401,401,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Esquel
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Rosario
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.370,370,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bariloche - El Calafate
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.162,1162,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Mendoza - Neuquén
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.013,13,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Mar del Plata
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Neuquén
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.091,2091,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Comod. Rivadavia - Neuquén
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.616,616,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Santa Rosa
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Jujuy
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Trelew
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bariloche - Rosario
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.727,727,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bahía Blanca - Mar del Plata
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.540,540,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Río Cuarto
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.300,1300,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Resistencia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.573,1573,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Viedma
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.070,70,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Iguazú - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,4.117,4117,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Trelew - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Posadas
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Mendoza - Rosario
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.557,2557,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Mar del Plata
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.005,5,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bahía Blanca - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.042,42,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bariloche - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Palomar - Santiago del Estero
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Comod. Rivadavia - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Ezeiza - Río Grande
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Iguazú - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.025,25,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Iguazú - Rosario
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.009,9,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Mendoza - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Rosario - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bahía Blanca - El Palomar
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - El Calafate
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Aeroparque - Termas Río Hondo
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bahía Blanca - Trelew
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.056,1056,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Comod. Rivadavia - Trelew
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Córdoba - Trelew
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Mar del Plata - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Bariloche - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.106,1106,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Salta - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Mar del Plata - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.167,3167,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,El Calafate - Trelew
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Reconquista - Rosario
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Jujuy - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.161,3161,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Jujuy - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,46.022,46022,2001,Ene,1,2001-01-01,2001-01,cabotaje,comercial,SNA,Otros
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,66.177,66177,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Córdoba
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,23.126,23126,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Bariloche
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,30.318,30318,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,20.956,20956,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,20.047,20047,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Neuquén
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,12.335,12335,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,18.634,18634,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,12.890,12890,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,12.713,12713,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Comod. Rivadavia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.315,315,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - El Calafate
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,34.930,34930,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Mar del Plata
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,13.517,13517,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Bahía Blanca
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,4.620,4620,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Jujuy
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,11.178,11178,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Trelew
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,6.290,6290,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Resistencia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,10.635,10635,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Río Gallegos
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,6.021,6021,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Posadas
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,6.724,6724,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - San Juan
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,11.182,11182,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Rosario
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.742,742,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - Ezeiza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,5.374,5374,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,6.105,6105,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,El Calafate - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,1.236,1236,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Chapelco
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Bariloche - Ezeiza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,5.753,5753,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Río Grande
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Ezeiza - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Bariloche - El Palomar
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - El Palomar
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,4.709,4709,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Formosa
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,8.128,8128,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Santa Fe
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.745,2745,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.369,3369,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Santiago del Estero
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.130,2130,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Puerto Madryn
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.960,960,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Bariloche - Córdoba
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.414,2414,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - Neuquén
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.296,3296,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - San Luis
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.511,3511,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Corrientes
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.241,241,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Comod. Rivadavia - Córdoba
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,El Palomar - Mendoza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,El Palomar - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.031,31,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Ezeiza - Salta
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.191,191,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Ezeiza - Iguazú
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.595,3595,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Paraná
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Corrientes - El Palomar
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.937,3937,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - Tucumán
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,3.498,3498,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - La Rioja
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Córdoba - Jujuy
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,2.349,2349,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - Catamarca
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,El Palomar - Posadas
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.314,314,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Ezeiza - Ushuaia
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.000,0,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,El Calafate - Ezeiza
19,pasajeros__rutas_comerciales_cabotaje_SNA,pasajeros,pax,0.521,521,2001,Feb,2,2001-02-01,2001-02,cabotaje,comercial,SNA,Aeroparque - San Rafael
