tabla_id;dataset;indicador;unidad;valor;valor_pax;anio;mes_nombre;mes;fecha;periodo_id;region;segmento;entidad_tipo;entidad_nombre;iata
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1039,513;1039513;2018;Abr;4;2018-04-01;2018-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1002,607;1002607;2018;May;5;2018-05-01;2018-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;948,919;948919;2018;Jun;6;2018-06-01;2018-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1354,761;1354761;2018;Jul;7;2018-07-01;2018-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1316,932;1316932;2018;Ago;8;2018-08-01;2018-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1256,476;1256476;2018;Sep;9;2018-09-01;2018-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1346,611;1346611;2018;Oct;10;2018-10-01;2018-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1235,248;1235248;2018;Nov;11;2018-11-01;2018-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1288,549;1288549;2018;Dic;12;2018-12-01;2018-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1375,444;1375444;2019;Ene;1;2019-01-01;2019-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1255,72;1255720;2019;Feb;2;2019-02-01;2019-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1349,39;1349390;2019;Mar;3;2019-03-01;2019-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1213,157;1213157;2019;Abr;4;2019-04-01;2019-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1242,375;1242375;2019;May;5;2019-05-01;2019-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1207,976;1207976;2019;Jun;6;2019-06-01;2019-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1531,041;1531041;2019;Jul;7;2019-07-01;2019-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1473,928;1473928;2019;Ago;8;2019-08-01;2019-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1352,452;1352452;2019;Sep;9;2019-09-01;2019-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1385,835;1385835;2019;Oct;10;2019-10-01;2019-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1331,729;1331729;2019;Nov;11;2019-11-01;2019-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1353,934;1353934;2019;Dic;12;2019-12-01;2019-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1387,483;1387483;2020;Ene;1;2020-01-01;2020-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1272,654;1272654;2020;Feb;2;2020-02-01;2020-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;682,451;682451;2020;Mar;3;2020-03-01;2020-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;3,703;3703;2020;Abr;4;2020-04-01;2020-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;7,031;7031;2020;May;5;2020-05-01;2020-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;5,587;5587;2020;Jun;6;2020-06-01;2020-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;4,068;4068;2020;Jul;7;2020-07-01;2020-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;4,372;4372;2020;Ago;8;2020-08-01;2020-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;4,851;4851;2020;Sep;9;2020-09-01;2020-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;13,07;13070;2020;Oct;10;2020-10-01;2020-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;78,709;78709;2020;Nov;11;2020-11-01;2020-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;207,16;207160;2020;Dic;12;2020-12-01;2020-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;411,896;411896;2021;Ene;1;2021-01-01;2021-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;399,081;399081;2021;Feb;2;2021-02-01;2021-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;453,689;453689;2021;Mar;3;2021-03-01;2021-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;354,139;354139;2021;Abr;4;2021-04-01;2021-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;197,122;197122;2021;May;5;2021-05-01;2021-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;190,644;190644;2021;Jun;6;2021-06-01;2021-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;427,2;427200;2021;Jul;7;2021-07-01;2021-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;557,641;557641;2021;Ago;8;2021-08-01;2021-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;646,733;646733;2021;Sep;9;2021-09-01;2021-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;753,833;753833;2021;Oct;10;2021-10-01;2021-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;871,723;871723;2021;Nov;11;2021-11-01;2021-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;917,377;917377;2021;Dic;12;2021-12-01;2021-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;954,552;954552;2022;Ene;1;2022-01-01;2022-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;964,392;964392;2022;Feb;2;2022-02-01;2022-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1038,75;1038750;2022;Mar;3;2022-03-01;2022-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1033,534;1033534;2022;Abr;4;2022-04-01;2022-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1005,405;1005405;2022;May;5;2022-05-01;2022-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;997,393;997393;2022;Jun;6;2022-06-01;2022-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1221,526;1221526;2022;Jul;7;2022-07-01;2022-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1237,27;1237270;2022;Ago;8;2022-08-01;2022-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1193,697;1193697;2022;Sep;9;2022-09-01;2022-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1333,632;1333632;2022;Oct;10;2022-10-01;2022-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1288,444;1288444;2022;Nov;11;2022-11-01;2022-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1310,837;1310837;2022;Dic;12;2022-12-01;2022-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1396,334;1396334;2023;Ene;1;2023-01-01;2023-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1243,424;1243424;2023;Feb;2;2023-02-01;2023-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1373,711;1373711;2023;Mar;3;2023-03-01;2023-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1322,826;1322826;2023;Abr;4;2023-04-01;2023-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1371,79;1371790;2023;May;5;2023-05-01;2023-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1398,114;1398114;2023;Jun;6;2023-06-01;2023-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1570,395;1570395;2023;Jul;7;2023-07-01;2023-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1533,149;1533149;2023;Ago;8;2023-08-01;2023-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1458,21;1458210;2023;Sep;9;2023-09-01;2023-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1575,055;1575055;2023;Oct;10;2023-10-01;2023-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1581,031;1581031;2023;Nov;11;2023-11-01;2023-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1518,586;1518586;2023;Dic;12;2023-12-01;2023-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1422,355;1422355;2024;Ene;1;2024-01-01;2024-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1309,678;1309678;2024;Feb;2;2024-02-01;2024-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1388,209;1388209;2024;Mar;3;2024-03-01;2024-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1191,013;1191013;2024;Abr;4;2024-04-01;2024-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1060,097;1060097;2024;May;5;2024-05-01;2024-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1103,069;1103069;2024;Jun;6;2024-06-01;2024-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1414,493;1414493;2024;Jul;7;2024-07-01;2024-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1363,307;1363307;2024;Ago;8;2024-08-01;2024-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1282,969;1282969;2024;Sep;9;2024-09-01;2024-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1381,105;1381105;2024;Oct;10;2024-10-01;2024-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1450,634;1450634;2024;Nov;11;2024-11-01;2024-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1543,103;1543103;2024;Dic;12;2024-12-01;2024-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1525,939;1525939;2025;Ene;1;2025-01-01;2025-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1356,434;1356434;2025;Feb;2;2025-02-01;2025-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1536,693;1536693;2025;Mar;3;2025-03-01;2025-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1346,075;1346075;2025;Abr;4;2025-04-01;2025-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1289,55;1289550;2025;May;5;2025-05-01;2025-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1233,55;1233550;2025;Jun;6;2025-06-01;2025-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1535,7;1535700;2025;Jul;7;2025-07-01;2025-07;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1514,391;1514391;2025;Ago;8;2025-08-01;2025-08;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1436,555;1436555;2025;Sep;9;2025-09-01;2025-09;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1504,986;1504986;2025;Oct;10;2025-10-01;2025-10;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1527,291;1527291;2025;Nov;11;2025-11-01;2025-11;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1605,431;1605431;2025;Dic;12;2025-12-01;2025-12;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1547,805;1547805;2026;Ene;1;2026-01-01;2026-01;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1365,936;1365936;2026;Feb;2;2026-02-01;2026-02;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1495,493;1495493;2026;Mar;3;2026-03-01;2026-03;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1295,09;1295090;2026;Abr;4;2026-04-01;2026-04;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1136,503;1136503;2026;May;5;2026-05-01;2026-05;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_cabotaje_SNA;pasajeros;pax;1026,086;1026086;2026;Jun;6;2026-06-01;2026-06;cabotaje;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;803,29;803290;2001;Ene;1;2001-01-01;2001-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;714,903;714903;2001;Feb;2;2001-02-01;2001-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;657,694;657694;2001;Mar;3;2001-03-01;2001-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;549,244;549244;2001;Abr;4;2001-04-01;2001-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;496,486;496486;2001;May;5;2001-05-01;2001-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;454,908;454908;2001;Jun;6;2001-06-01;2001-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;517,05;517050;2001;Jul;7;2001-07-01;2001-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;496,005;496005;2001;Ago;8;2001-08-01;2001-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;427,257;427257;2001;Sep;9;2001-09-01;2001-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;403,315;403315;2001;Oct;10;2001-10-01;2001-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;433,96;433960;2001;Nov;11;2001-11-01;2001-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;479,722;479722;2001;Dic;12;2001-12-01;2001-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;478,768;478768;2002;Ene;1;2002-01-01;2002-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;385,95;385950;2002;Feb;2;2002-02-01;2002-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;411,614;411614;2002;Mar;3;2002-03-01;2002-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;377,782;377782;2002;Abr;4;2002-04-01;2002-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;387,881;387881;2002;May;5;2002-05-01;2002-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;382,388;382388;2002;Jun;6;2002-06-01;2002-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;447,189;447189;2002;Jul;7;2002-07-01;2002-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;433,747;433747;2002;Ago;8;2002-08-01;2002-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;403,509;403509;2002;Sep;9;2002-09-01;2002-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;431,324;431324;2002;Oct;10;2002-10-01;2002-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;448,701;448701;2002;Nov;11;2002-11-01;2002-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;495,677;495677;2002;Dic;12;2002-12-01;2002-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;529,391;529391;2003;Ene;1;2003-01-01;2003-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;479,68;479680;2003;Feb;2;2003-02-01;2003-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;486,857;486857;2003;Mar;3;2003-03-01;2003-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;430,325;430325;2003;Abr;4;2003-04-01;2003-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;411,422;411422;2003;May;5;2003-05-01;2003-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;441,641;441641;2003;Jun;6;2003-06-01;2003-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;545,909;545909;2003;Jul;7;2003-07-01;2003-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;531,022;531022;2003;Ago;8;2003-08-01;2003-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;487,614;487614;2003;Sep;9;2003-09-01;2003-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;502,863;502863;2003;Oct;10;2003-10-01;2003-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;517,734;517734;2003;Nov;11;2003-11-01;2003-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;538,921;538921;2003;Dic;12;2003-12-01;2003-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;605,529;605529;2004;Ene;1;2004-01-01;2004-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;591,082;591082;2004;Feb;2;2004-02-01;2004-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;569,929;569929;2004;Mar;3;2004-03-01;2004-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;532,647;532647;2004;Abr;4;2004-04-01;2004-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;475,178;475178;2004;May;5;2004-05-01;2004-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;472,59;472590;2004;Jun;6;2004-06-01;2004-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;585,816;585816;2004;Jul;7;2004-07-01;2004-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;550,604;550604;2004;Ago;8;2004-08-01;2004-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;518,375;518375;2004;Sep;9;2004-09-01;2004-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;575,003;575003;2004;Oct;10;2004-10-01;2004-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;581,461;581461;2004;Nov;11;2004-11-01;2004-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;603,897;603897;2004;Dic;12;2004-12-01;2004-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;703,5;703500;2005;Ene;1;2005-01-01;2005-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;636,277;636277;2005;Feb;2;2005-02-01;2005-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;673,34;673340;2005;Mar;3;2005-03-01;2005-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;549,69;549690;2005;Abr;4;2005-04-01;2005-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;542,21;542210;2005;May;5;2005-05-01;2005-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;529,482;529482;2005;Jun;6;2005-06-01;2005-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;687,549;687549;2005;Jul;7;2005-07-01;2005-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;624,351;624351;2005;Ago;8;2005-08-01;2005-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;614,888;614888;2005;Sep;9;2005-09-01;2005-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;642,963;642963;2005;Oct;10;2005-10-01;2005-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;638,645;638645;2005;Nov;11;2005-11-01;2005-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;658,833;658833;2005;Dic;12;2005-12-01;2005-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;752,171;752171;2006;Ene;1;2006-01-01;2006-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;674,006;674006;2006;Feb;2;2006-02-01;2006-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;692,344;692344;2006;Mar;3;2006-03-01;2006-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;638,302;638302;2006;Abr;4;2006-04-01;2006-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;583,03;583030;2006;May;5;2006-05-01;2006-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;558,439;558439;2006;Jun;6;2006-06-01;2006-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;697,739;697739;2006;Jul;7;2006-07-01;2006-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;649,681;649681;2006;Ago;8;2006-08-01;2006-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;646,398;646398;2006;Sep;9;2006-09-01;2006-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;698,095;698095;2006;Oct;10;2006-10-01;2006-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;704,07;704070;2006;Nov;11;2006-11-01;2006-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;730,07;730070;2006;Dic;12;2006-12-01;2006-12;internacional;comercial;SNA;SNA;SNA
