tabla_id;dataset;indicador;unidad;valor;valor_movimientos;anio;mes_nombre;mes;fecha;periodo_id;region;segmento;entidad_tipo;entidad_nombre;iata;orden_aeropuerto
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;9324;9324;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Aeroparque;AEP;1
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;397;397;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Bah°a Blanca;BHI;2
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;591;591;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Bariloche;BRC;3
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;167;167;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Catamarca;CTC;4
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Chapelco;CPC;5
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;849;849;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Comod. Rivadavia;CRD;6
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Concordia;COC;7
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;2903;2903;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;C¢rdoba;COR;8
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;119;119;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Corrientes;CNQ;9
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;252;252;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;El Calafate;FTE;10
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;13;13;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;El Palomar;EPA;11
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;93;93;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Esquel;EQS;12
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;554;554;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Ezeiza;EZE;13
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;70;70;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Formosa;FMA;14
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;68;68;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;General Pico;GPO;15
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;266;266;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Iguaz£;IGR;16
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;253;253;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Jujuy;JUJ;17
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Jun°n;JNI;18
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;La Plata;LPG;19
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;168;168;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;La Rioja;IRJ;20
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;2;2;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;MalargÅe;LGS;21
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1203;1203;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Mar del Plata;MDQ;22
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1021;1021;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Mendoza;MDZ;23
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1163;1163;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;NeuquÇn;NQN;24
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;331;331;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Paran†;PRA;25
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;56;56;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Paso de los Libres;AOL;26
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;234;234;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Posadas;PSS;27
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;110;110;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Puerto Madryn;PMY;28
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;50;50;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Reconquista;RCQ;29
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;409;409;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Resistencia;RES;30
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;50;50;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;R°o Cuarto;RCU;31
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;599;599;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;R°o Gallegos;RGL;32
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;241;241;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;R°o Grande;RGA;33
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1163;1163;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Rosario;ROS;34
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;603;603;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Salta;SLA;35
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;10;10;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;San Fernando;FDO;36
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;230;230;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;San Juan;UAQ;37
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;151;151;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;San Luis;LUQ;38
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;38;38;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;San Rafael;AFA;39
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;676;676;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Santa Fe;SFN;40
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;7;7;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Santa Rosa;RSA;41
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Santa Rosa de Conlara;RLO;42
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;98;98;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Santiago del Estero;SDE;43
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;107;107;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Tandil;TDL;44
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Termas R°o Hondo;RHD;45
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;557;557;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Trelew;REL;46
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;707;707;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Tucum†n;TUC;47
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;509;509;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Ushuaia;USH;48
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;158;158;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Viedma;VDM;49
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Villa Gesell;VLG;50
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;118;118;2001;Ene;1;2001-01-01;2001-01;cabotaje;comercial_regular;aeropuerto;Villa Reynolds;VME;51
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;8354;8354;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Aeroparque;AEP;1
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;376;376;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Bah°a Blanca;BHI;2
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;537;537;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Bariloche;BRC;3
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;144;144;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Catamarca;CTC;4
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Chapelco;CPC;5
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;705;705;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Comod. Rivadavia;CRD;6
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Concordia;COC;7
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;2519;2519;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;C¢rdoba;COR;8
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;124;124;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Corrientes;CNQ;9
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;208;208;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;El Calafate;FTE;10
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;17;17;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;El Palomar;EPA;11
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;77;77;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Esquel;EQS;12
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;458;458;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Ezeiza;EZE;13
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;129;129;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Formosa;FMA;14
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;53;53;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;General Pico;GPO;15
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;252;252;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Iguaz£;IGR;16
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;238;238;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Jujuy;JUJ;17
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Jun°n;JNI;18
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;La Plata;LPG;19
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;146;146;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;La Rioja;IRJ;20
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;MalargÅe;LGS;21
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1033;1033;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Mar del Plata;MDQ;22
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;941;941;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Mendoza;MDZ;23
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1001;1001;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;NeuquÇn;NQN;24
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;283;283;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Paran†;PRA;25
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;51;51;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Paso de los Libres;AOL;26
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;241;241;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Posadas;PSS;27
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;92;92;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Puerto Madryn;PMY;28
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;40;40;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Reconquista;RCQ;29
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;359;359;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Resistencia;RES;30
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;52;52;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;R°o Cuarto;RCU;31
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;566;566;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;R°o Gallegos;RGL;32
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;198;198;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;R°o Grande;RGA;33
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1050;1050;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Rosario;ROS;34
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;553;553;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Salta;SLA;35
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;7;7;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;San Fernando;FDO;36
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;206;206;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;San Juan;UAQ;37
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;138;138;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;San Luis;LUQ;38
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;32;32;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;San Rafael;AFA;39
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;598;598;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Santa Fe;SFN;40
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;152;152;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Santa Rosa;RSA;41
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Santa Rosa de Conlara;RLO;42
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;86;86;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Santiago del Estero;SDE;43
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;93;93;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Tandil;TDL;44
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Termas R°o Hondo;RHD;45
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;457;457;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Trelew;REL;46
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;651;651;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Tucum†n;TUC;47
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;450;450;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Ushuaia;USH;48
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;117;117;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Viedma;VDM;49
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Villa Gesell;VLG;50
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;90;90;2001;Feb;2;2001-02-01;2001-02;cabotaje;comercial_regular;aeropuerto;Villa Reynolds;VME;51
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;9073;9073;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Aeroparque;AEP;1
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;425;425;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Bah°a Blanca;BHI;2
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;554;554;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Bariloche;BRC;3
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;164;164;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Catamarca;CTC;4
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Chapelco;CPC;5
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;750;750;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Comod. Rivadavia;CRD;6
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Concordia;COC;7
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;2908;2908;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;C¢rdoba;COR;8
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;141;141;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Corrientes;CNQ;9
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;188;188;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;El Calafate;FTE;10
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;24;24;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;El Palomar;EPA;11
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;78;78;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Esquel;EQS;12
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;457;457;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Ezeiza;EZE;13
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;149;149;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Formosa;FMA;14
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;36;36;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;General Pico;GPO;15
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;299;299;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Iguaz£;IGR;16
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;276;276;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Jujuy;JUJ;17
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Jun°n;JNI;18
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;La Plata;LPG;19
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;161;161;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;La Rioja;IRJ;20
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;6;6;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;MalargÅe;LGS;21
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;830;830;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Mar del Plata;MDQ;22
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1108;1108;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Mendoza;MDZ;23
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1111;1111;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;NeuquÇn;NQN;24
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;373;373;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Paran†;PRA;25
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;69;69;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Paso de los Libres;AOL;26
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;261;261;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Posadas;PSS;27
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;95;95;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Puerto Madryn;PMY;28
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;46;46;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Reconquista;RCQ;29
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;416;416;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Resistencia;RES;30
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;76;76;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;R°o Cuarto;RCU;31
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;571;571;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;R°o Gallegos;RGL;32
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;139;139;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;R°o Grande;RGA;33
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;1208;1208;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Rosario;ROS;34
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;658;658;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Salta;SLA;35
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;8;8;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;San Fernando;FDO;36
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;175;175;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;San Juan;UAQ;37
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;144;144;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;San Luis;LUQ;38
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;46;46;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;San Rafael;AFA;39
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;723;723;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Santa Fe;SFN;40
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;105;105;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Santa Rosa;RSA;41
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Santa Rosa de Conlara;RLO;42
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;146;146;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Santiago del Estero;SDE;43
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;75;75;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Tandil;TDL;44
12;movimientos_comerciales_cabotaje_aeropuerto;pasajeros;movimientos;0;0;2001;Mar;3;2001-03-01;2001-03;cabotaje;comercial_regular;aeropuerto;Termas R°o Hondo;RHD;45
