tabla_id;dataset;indicador;unidad;valor;valor_vuelos;anio;mes_nombre;mes;fecha;periodo_id;region;segmento;entidad_tipo;entidad_nombre;iata
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15093;15093;2023;Abr;4;2023-04-01;2023-04;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15283;15283;2023;May;5;2023-05-01;2023-05;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15023;15023;2023;Jun;6;2023-06-01;2023-06;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16149;16149;2023;Jul;7;2023-07-01;2023-07;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16530;16530;2023;Ago;8;2023-08-01;2023-08;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;14891;14891;2023;Sep;9;2023-09-01;2023-09;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16147;16147;2023;Oct;10;2023-10-01;2023-10;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16002;16002;2023;Nov;11;2023-11-01;2023-11;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16065;16065;2023;Dic;12;2023-12-01;2023-12;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15320;15320;2024;Ene;1;2024-01-01;2024-01;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;13866;13866;2024;Feb;2;2024-02-01;2024-02;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15274;15274;2024;Mar;3;2024-03-01;2024-03;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;13327;13327;2024;Abr;4;2024-04-01;2024-04;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;12566;12566;2024;May;5;2024-05-01;2024-05;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;12742;12742;2024;Jun;6;2024-06-01;2024-06;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15416;15416;2024;Jul;7;2024-07-01;2024-07;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15216;15216;2024;Ago;8;2024-08-01;2024-08;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;14324;14324;2024;Sep;9;2024-09-01;2024-09;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;14770;14770;2024;Oct;10;2024-10-01;2024-10;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15102;15102;2024;Nov;11;2024-11-01;2024-11;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16650;16650;2024;Dic;12;2024-12-01;2024-12;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15345;15345;2025;Ene;1;2025-01-01;2025-01;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;13798;13798;2025;Feb;2;2025-02-01;2025-02;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16065;16065;2025;Mar;3;2025-03-01;2025-03;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;14868;14868;2025;Abr;4;2025-04-01;2025-04;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;14137;14137;2025;May;5;2025-05-01;2025-05;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;13664;13664;2025;Jun;6;2025-06-01;2025-06;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16125;16125;2025;Jul;7;2025-07-01;2025-07;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15974;15974;2025;Ago;8;2025-08-01;2025-08;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15435;15435;2025;Sep;9;2025-09-01;2025-09;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15358;15358;2025;Oct;10;2025-10-01;2025-10;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15397;15397;2025;Nov;11;2025-11-01;2025-11;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;16466;16466;2025;Dic;12;2025-12-01;2025-12;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15575;15575;2026;Ene;1;2026-01-01;2026-01;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;13945;13945;2026;Feb;2;2026-02-01;2026-02;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;15509;15509;2026;Mar;3;2026-03-01;2026-03;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;13731;13731;2026;Abr;4;2026-04-01;2026-04;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;13135;13135;2026;May;5;2026-05-01;2026-05;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_cabotaje_SNA;vuelos;vuelos;11739;11739;2026;Jun;6;2026-06-01;2026-06;cabotaje;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9454;9454;2001;Ene;1;2001-01-01;2001-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7924;7924;2001;Feb;2;2001-02-01;2001-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7352;7352;2001;Mar;3;2001-03-01;2001-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6622;6622;2001;Abr;4;2001-04-01;2001-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5883;5883;2001;May;5;2001-05-01;2001-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5476;5476;2001;Jun;6;2001-06-01;2001-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5909;5909;2001;Jul;7;2001-07-01;2001-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5456;5456;2001;Ago;8;2001-08-01;2001-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5149;5149;2001;Sep;9;2001-09-01;2001-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5325;5325;2001;Oct;10;2001-10-01;2001-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6016;6016;2001;Nov;11;2001-11-01;2001-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6729;6729;2001;Dic;12;2001-12-01;2001-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7910;7910;2002;Ene;1;2002-01-01;2002-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6452;6452;2002;Feb;2;2002-02-01;2002-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6166;6166;2002;Mar;3;2002-03-01;2002-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5770;5770;2002;Abr;4;2002-04-01;2002-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5797;5797;2002;May;5;2002-05-01;2002-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5387;5387;2002;Jun;6;2002-06-01;2002-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5609;5609;2002;Jul;7;2002-07-01;2002-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5632;5632;2002;Ago;8;2002-08-01;2002-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5415;5415;2002;Sep;9;2002-09-01;2002-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5487;5487;2002;Oct;10;2002-10-01;2002-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5557;5557;2002;Nov;11;2002-11-01;2002-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6506;6506;2002;Dic;12;2002-12-01;2002-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7365;7365;2003;Ene;1;2003-01-01;2003-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6133;6133;2003;Feb;2;2003-02-01;2003-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6211;6211;2003;Mar;3;2003-03-01;2003-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5823;5823;2003;Abr;4;2003-04-01;2003-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5823;5823;2003;May;5;2003-05-01;2003-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5591;5591;2003;Jun;6;2003-06-01;2003-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6164;6164;2003;Jul;7;2003-07-01;2003-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6168;6168;2003;Ago;8;2003-08-01;2003-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5867;5867;2003;Sep;9;2003-09-01;2003-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6225;6225;2003;Oct;10;2003-10-01;2003-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6320;6320;2003;Nov;11;2003-11-01;2003-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7168;7168;2003;Dic;12;2003-12-01;2003-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8366;8366;2004;Ene;1;2004-01-01;2004-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7557;7557;2004;Feb;2;2004-02-01;2004-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7088;7088;2004;Mar;3;2004-03-01;2004-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6984;6984;2004;Abr;4;2004-04-01;2004-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6575;6575;2004;May;5;2004-05-01;2004-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6388;6388;2004;Jun;6;2004-06-01;2004-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6895;6895;2004;Jul;7;2004-07-01;2004-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6602;6602;2004;Ago;8;2004-08-01;2004-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6480;6480;2004;Sep;9;2004-09-01;2004-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6825;6825;2004;Oct;10;2004-10-01;2004-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6388;6388;2004;Nov;11;2004-11-01;2004-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7465;7465;2004;Dic;12;2004-12-01;2004-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8664;8664;2005;Ene;1;2005-01-01;2005-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7430;7430;2005;Feb;2;2005-02-01;2005-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7579;7579;2005;Mar;3;2005-03-01;2005-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6451;6451;2005;Abr;4;2005-04-01;2005-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6600;6600;2005;May;5;2005-05-01;2005-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6114;6114;2005;Jun;6;2005-06-01;2005-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6736;6736;2005;Jul;7;2005-07-01;2005-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6421;6421;2005;Ago;8;2005-08-01;2005-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6144;6144;2005;Sep;9;2005-09-01;2005-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6493;6493;2005;Oct;10;2005-10-01;2005-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6387;6387;2005;Nov;11;2005-11-01;2005-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7060;7060;2005;Dic;12;2005-12-01;2005-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8092;8092;2006;Ene;1;2006-01-01;2006-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6634;6634;2006;Feb;2;2006-02-01;2006-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6950;6950;2006;Mar;3;2006-03-01;2006-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6743;6743;2006;Abr;4;2006-04-01;2006-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6345;6345;2006;May;5;2006-05-01;2006-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6135;6135;2006;Jun;6;2006-06-01;2006-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6525;6525;2006;Jul;7;2006-07-01;2006-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6671;6671;2006;Ago;8;2006-08-01;2006-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6655;6655;2006;Sep;9;2006-09-01;2006-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7277;7277;2006;Oct;10;2006-10-01;2006-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7211;7211;2006;Nov;11;2006-11-01;2006-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8248;8248;2006;Dic;12;2006-12-01;2006-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9236;9236;2007;Ene;1;2007-01-01;2007-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7993;7993;2007;Feb;2;2007-02-01;2007-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7865;7865;2007;Mar;3;2007-03-01;2007-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7634;7634;2007;Abr;4;2007-04-01;2007-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7428;7428;2007;May;5;2007-05-01;2007-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6950;6950;2007;Jun;6;2007-06-01;2007-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7474;7474;2007;Jul;7;2007-07-01;2007-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7238;7238;2007;Ago;8;2007-08-01;2007-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6491;6491;2007;Sep;9;2007-09-01;2007-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7072;7072;2007;Oct;10;2007-10-01;2007-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7289;7289;2007;Nov;11;2007-11-01;2007-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8720;8720;2007;Dic;12;2007-12-01;2007-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9447;9447;2008;Ene;1;2008-01-01;2008-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8405;8405;2008;Feb;2;2008-02-01;2008-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8422;8422;2008;Mar;3;2008-03-01;2008-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7423;7423;2008;Abr;4;2008-04-01;2008-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7478;7478;2008;May;5;2008-05-01;2008-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7220;7220;2008;Jun;6;2008-06-01;2008-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7675;7675;2008;Jul;7;2008-07-01;2008-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7647;7647;2008;Ago;8;2008-08-01;2008-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7189;7189;2008;Sep;9;2008-09-01;2008-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7500;7500;2008;Oct;10;2008-10-01;2008-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7322;7322;2008;Nov;11;2008-11-01;2008-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8563;8563;2008;Dic;12;2008-12-01;2008-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9416;9416;2009;Ene;1;2009-01-01;2009-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7909;7909;2009;Feb;2;2009-02-01;2009-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7743;7743;2009;Mar;3;2009-03-01;2009-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7568;7568;2009;Abr;4;2009-04-01;2009-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6926;6926;2009;May;5;2009-05-01;2009-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6680;6680;2009;Jun;6;2009-06-01;2009-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7187;7187;2009;Jul;7;2009-07-01;2009-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7109;7109;2009;Ago;8;2009-08-01;2009-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6719;6719;2009;Sep;9;2009-09-01;2009-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7485;7485;2009;Oct;10;2009-10-01;2009-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7391;7391;2009;Nov;11;2009-11-01;2009-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8403;8403;2009;Dic;12;2009-12-01;2009-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9247;9247;2010;Ene;1;2010-01-01;2010-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8136;8136;2010;Feb;2;2010-02-01;2010-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8297;8297;2010;Mar;3;2010-03-01;2010-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7882;7882;2010;Abr;4;2010-04-01;2010-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7997;7997;2010;May;5;2010-05-01;2010-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7686;7686;2010;Jun;6;2010-06-01;2010-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8205;8205;2010;Jul;7;2010-07-01;2010-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8133;8133;2010;Ago;8;2010-08-01;2010-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8046;8046;2010;Sep;9;2010-09-01;2010-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8229;8229;2010;Oct;10;2010-10-01;2010-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7903;7903;2010;Nov;11;2010-11-01;2010-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9298;9298;2010;Dic;12;2010-12-01;2010-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10947;10947;2011;Ene;1;2011-01-01;2011-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9367;9367;2011;Feb;2;2011-02-01;2011-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9625;9625;2011;Mar;3;2011-03-01;2011-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8770;8770;2011;Abr;4;2011-04-01;2011-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8386;8386;2011;May;5;2011-05-01;2011-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6986;6986;2011;Jun;6;2011-06-01;2011-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8610;8610;2011;Jul;7;2011-07-01;2011-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8690;8690;2011;Ago;8;2011-08-01;2011-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8393;8393;2011;Sep;9;2011-09-01;2011-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8501;8501;2011;Oct;10;2011-10-01;2011-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8657;8657;2011;Nov;11;2011-11-01;2011-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10123;10123;2011;Dic;12;2011-12-01;2011-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;11379;11379;2012;Ene;1;2012-01-01;2012-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10390;10390;2012;Feb;2;2012-02-01;2012-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9926;9926;2012;Mar;3;2012-03-01;2012-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8906;8906;2012;Abr;4;2012-04-01;2012-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8594;8594;2012;May;5;2012-05-01;2012-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7998;7998;2012;Jun;6;2012-06-01;2012-06;internacional;comercial;SNA;SNA;SNA
