pais,codigo_iata,codigo_oaci,nombre_oficial,anio,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,meses_pasajeros_disponibles,meses_movimientos_disponibles,cobertura_anual,fuente_pasajeros,fuente_movimientos
Argentina,EPA,,El Palomar,2001,,,,,14728,169,,,14897,,,,,256,12,,,268,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2002,,,,,2870,147,,,3017,,,,,118,5,,,123,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2003,,,,,2876,99,,,2975,,,,,74,1,,,75,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2004,,,,,2673,0,,,2673,,,,,91,0,,,91,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2005,,,,,8667,4,,,8671,,,,,211,1,,,212,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2006,,,,,784,0,,,784,,,,,107,0,,,107,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2007,,,,,311,0,,,311,,,,,32,0,,,32,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2008,,,,,149,0,,,149,,,,,63,1,,,64,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2009,,,,,3,0,,,3,,,,,21,0,,,21,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2010,,,,,22143,37235,,,59378,,,,,711,623,,,1334,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2011,,,,,99,0,,,99,,,,,19,0,,,19,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2012,,,,,91,0,,,91,,,,,65,0,,,65,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2013,,,,,112,0,,,112,,,,,30,0,,,30,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2014,,,,,0,0,,,0,,,,,29,0,,,29,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2015,,,,,0,152,,,152,,,,,7,1,,,8,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2016,,,,,0,0,,,0,,,,,0,0,,,0,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2017,,,,,4,0,,,4,,,,,63,1,,,64,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2018,,,,,658899,1211,,,660110,,,,,5374,10,,,5384,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2019,,,,,1481207,207924,,,1689131,,,,,9735,1533,,,11268,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2020,,,,,370222,41991,,,412213,,,,,2439,340,,,2779,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2021,,,,,5,0,,,5,,,,,289,0,,,289,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2022,,,,,1,0,,,1,,,,,506,0,,,506,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2023,,,,,1,0,,,1,,,,,401,0,,,401,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2024,,,,,26,0,,,26,,,,,905,0,,,905,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2025,,,,,73,0,,,73,,,,,740,0,,,740,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EPA,,El Palomar,2026,,,,,38,0,,,38,,,,,122,0,,,122,6,6,6 meses pasajeros / 6 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2001,,,,,14364,0,,,14364,,,,,890,0,,,890,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2002,,,,,13741,0,,,13741,,,,,607,0,,,607,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2003,,,,,12061,0,,,12061,,,,,559,0,,,559,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2004,,,,,18949,0,,,18949,,,,,827,0,,,827,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2005,,,,,19626,0,,,19626,,,,,806,0,,,806,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2006,,,,,20363,0,,,20363,,,,,651,0,,,651,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2007,,,,,19933,0,,,19933,,,,,676,0,,,676,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2008,,,,,5924,2,,,5926,,,,,398,1,,,399,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2009,,,,,14377,0,,,14377,,,,,618,0,,,618,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2010,,,,,21039,0,,,21039,,,,,694,0,,,694,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2011,,,,,112019,2606,,,114625,,,,,1873,25,,,1898,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2012,,,,,25456,0,,,25456,,,,,821,0,,,821,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2013,,,,,31841,0,,,31841,,,,,916,0,,,916,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2014,,,,,37677,0,,,37677,,,,,783,0,,,783,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2015,,,,,43540,0,,,43540,,,,,881,0,,,881,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2016,,,,,46803,0,,,46803,,,,,977,0,,,977,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2017,,,,,58929,8,,,58937,,,,,836,4,,,840,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2018,,,,,51080,0,,,51080,,,,,716,0,,,716,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2019,,,,,53100,0,,,53100,,,,,756,0,,,756,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2020,,,,,13366,0,,,13366,,,,,251,0,,,251,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2021,,,,,37477,0,,,37477,,,,,568,0,,,568,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2022,,,,,80506,0,,,80506,,,,,754,0,,,754,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2023,,,,,90175,6,,,90181,,,,,845,4,,,849,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2024,,,,,93171,0,,,93171,,,,,846,0,,,846,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2025,,,,,95841,0,,,95841,,,,,882,0,,,882,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EQS,SAVE,Aeropuerto Internacional Esquel Brigadier Antonio Parodi,2026,,,,,37436,1,,,37437,,,,,358,1,,,359,6,6,6 meses pasajeros / 6 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2001,,,,,93259,5435539,,,5528798,,,,,5679,50770,,,56449,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2002,,,,,101846,4397344,,,4499190,,,,,3671,44656,,,48327,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2003,,,,,205721,5139588,,,5345309,,,,,4349,47539,,,51888,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2004,,,,,195508,5729115,,,5924623,,,,,4063,52455,,,56518,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2005,,,,,196722,6539876,,,6736598,,,,,3893,55686,,,59579,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2006,,,,,378162,7073922,,,7452084,,,,,6105,58732,,,64837,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2007,,,,,146316,7933467,,,8079783,,,,,4591,64565,,,69156,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2008,,,,,271813,8130016,,,8401829,,,,,5583,64122,,,69705,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2009,,,,,302611,7617744,,,7920355,,,,,5516,60948,,,66464,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2010,,,,,530883,8184955,,,8715838,,,,,6499,56429,,,62928,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2011,,,,,283671,8025240,,,8308911,,,,,4991,55712,,,60703,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2012,,,,,486754,8454495,,,8941249,,,,,6914,58860,,,65774,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2013,,,,,489468,8366260,,,8855728,,,,,6123,57138,,,63261,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2014,,,,,569911,8403419,,,8973330,,,,,7476,57505,,,64981,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2015,,,,,676920,8721339,,,9398259,,,,,8416,57192,,,65608,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2016,,,,,865580,9186572,,,10052152,,,,,11198,56301,,,67499,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2017,,,,,857404,9452188,,,10309592,,,,,11798,53745,,,65543,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2018,,,,,920640,10305234,,,11225874,,,,,12150,61814,,,73964,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2019,,,,,1155610,11552836,,,12708446,,,,,12452,70514,,,82966,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2020,,,,,531055,2942834,,,3473889,,,,,5939,23611,,,29550,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2021,,,,,1394355,1709984,,,3104339,,,,,12879,16953,,,29832,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2022,,,,,1672672,4992881,,,6665553,,,,,13690,30919,,,44609,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2023,,,,,3190906,7122340,,,10313246,,,,,24673,42203,,,66876,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2024,,,,,3011757,8056898,,,11068655,,,,,24221,47105,,,71326,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2025,,,,,3383741,8536670,,,11920411,,,,,27127,49261,,,76388,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,EZE,SAEZ,Aeropuerto Internacional Ezeiza - Ministro Pistarini,2026,,,,,1608218,4654324,,,6262542,,,,,13110,26930,,,40040,6,6,6 meses pasajeros / 6 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,FDO,,San Fernando,2001,,,,,1355,273,,,1628,,,,,249,37,,,286,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,FDO,,San Fernando,2002,,,,,240,87,,,327,,,,,156,24,,,180,12,12,12 meses pasajeros / 12 meses movimientos,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
