pais,codigo_iata,codigo_oaci,nombre_oficial,anio,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,meses_pasajeros_disponibles,meses_movimientos_disponibles,cobertura_anual,fuente_pasajeros,fuente_movimientos
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2018,45014.0,45923.0,0.0,0.0,90937.0,0.0,45014.0,45923.0,90937.0,873.0,874.0,0.0,0.0,1747.0,0.0,873.0,874.0,1747.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2019,55054.0,55578.0,0.0,0.0,110632.0,0.0,55054.0,55578.0,110632.0,1007.0,1005.0,0.0,0.0,2012.0,0.0,1007.0,1005.0,2012.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2020,37537.0,38009.0,0.0,0.0,75546.0,0.0,37537.0,38009.0,75546.0,703.0,707.0,0.0,0.0,1410.0,0.0,703.0,707.0,1410.0,11,11.0,11 meses pasajeros / 11 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2021,42234.0,41125.0,0.0,0.0,83359.0,0.0,42234.0,41125.0,83359.0,875.0,876.0,0.0,0.0,1751.0,0.0,875.0,876.0,1751.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2022,50419.0,50016.0,0.0,0.0,100435.0,0.0,50419.0,50016.0,100435.0,1081.0,1079.0,0.0,0.0,2160.0,0.0,1081.0,1079.0,2160.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2023,46485.0,46737.0,0.0,0.0,93222.0,0.0,46485.0,46737.0,93222.0,827.0,828.0,0.0,0.0,1655.0,0.0,827.0,828.0,1655.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2024,48275.0,49098.0,0.0,0.0,97373.0,0.0,48275.0,49098.0,97373.0,739.0,737.0,0.0,0.0,1476.0,0.0,739.0,737.0,1476.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2025,47108.0,48422.0,0.0,0.0,95530.0,0.0,47108.0,48422.0,95530.0,584.0,584.0,0.0,0.0,1168.0,0.0,584.0,584.0,1168.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ARU,SBAU,Aeropuerto Araçatuba,2026,24094.0,24418.0,0.0,0.0,48512.0,0.0,24094.0,24418.0,48512.0,297.0,297.0,0.0,0.0,594.0,0.0,297.0,297.0,594.0,6,6.0,6 meses pasajeros / 6 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2000,50842.0,52114.0,0.0,0.0,102956.0,0.0,50842.0,52114.0,102956.0,5156.0,5166.0,0.0,0.0,10322.0,0.0,5156.0,5166.0,10322.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2001,84172.0,83954.0,0.0,0.0,168126.0,0.0,84172.0,83954.0,168126.0,6412.0,6438.0,0.0,0.0,12850.0,0.0,6412.0,6438.0,12850.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2002,60952.0,61742.0,0.0,0.0,122694.0,0.0,60952.0,61742.0,122694.0,4220.0,4288.0,0.0,0.0,8508.0,0.0,4220.0,4288.0,8508.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2003,47906.0,47994.0,0.0,0.0,95900.0,0.0,47906.0,47994.0,95900.0,4254.0,4250.0,0.0,0.0,8504.0,0.0,4254.0,4250.0,8504.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2004,39574.0,40794.0,0.0,0.0,80368.0,0.0,39574.0,40794.0,80368.0,3350.0,3341.0,0.0,0.0,6691.0,0.0,3350.0,3341.0,6691.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2005,25597.0,34729.0,0.0,0.0,60326.0,0.0,25597.0,34729.0,60326.0,2024.0,2023.0,0.0,0.0,4047.0,0.0,2024.0,2023.0,4047.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2006,32970.0,43068.0,0.0,0.0,76038.0,0.0,32970.0,43068.0,76038.0,2224.0,2223.0,0.0,0.0,4447.0,0.0,2224.0,2223.0,4447.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2007,29088.0,38980.0,0.0,0.0,68068.0,0.0,29088.0,38980.0,68068.0,1728.0,1725.0,0.0,0.0,3453.0,0.0,1728.0,1725.0,3453.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2009,43396.0,58363.0,0.0,0.0,101759.0,0.0,43396.0,58363.0,101759.0,1585.0,1581.0,0.0,0.0,3166.0,0.0,1585.0,1581.0,3166.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2010,37733.0,37453.0,0.0,0.0,75186.0,0.0,37733.0,37453.0,75186.0,1713.0,1715.0,0.0,0.0,3428.0,0.0,1713.0,1715.0,3428.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2011,49736.0,50475.0,0.0,0.0,100211.0,0.0,49736.0,50475.0,100211.0,1971.0,1971.0,0.0,0.0,3942.0,0.0,1971.0,1971.0,3942.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2012,74206.0,73466.0,0.0,0.0,147672.0,0.0,74206.0,73466.0,147672.0,2637.0,2636.0,0.0,0.0,5273.0,0.0,2637.0,2636.0,5273.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2013,96387.0,100636.0,0.0,0.0,197023.0,0.0,96387.0,100636.0,197023.0,2386.0,2387.0,0.0,0.0,4773.0,0.0,2386.0,2387.0,4773.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2014,112291.0,116393.0,0.0,0.0,228684.0,0.0,112291.0,116393.0,228684.0,2828.0,2827.0,0.0,0.0,5655.0,0.0,2828.0,2827.0,5655.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2015,152607.0,158255.0,0.0,0.0,310862.0,0.0,152607.0,158255.0,310862.0,3288.0,3292.0,0.0,0.0,6580.0,0.0,3288.0,3292.0,6580.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2016,81840.0,85177.0,0.0,0.0,167017.0,0.0,81840.0,85177.0,167017.0,1987.0,1987.0,0.0,0.0,3974.0,0.0,1987.0,1987.0,3974.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2017,53110.0,54007.0,0.0,0.0,107117.0,0.0,53110.0,54007.0,107117.0,1461.0,1464.0,0.0,0.0,2925.0,0.0,1461.0,1464.0,2925.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2018,48765.0,48917.0,0.0,0.0,97682.0,0.0,48765.0,48917.0,97682.0,1079.0,1079.0,0.0,0.0,2158.0,0.0,1079.0,1079.0,2158.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2019,47559.0,48868.0,0.0,0.0,96427.0,0.0,47559.0,48868.0,96427.0,937.0,937.0,0.0,0.0,1874.0,0.0,937.0,937.0,1874.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2020,25528.0,26206.0,0.0,0.0,51734.0,0.0,25528.0,26206.0,51734.0,438.0,437.0,0.0,0.0,875.0,0.0,438.0,437.0,875.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2021,36270.0,37471.0,0.0,0.0,73741.0,0.0,36270.0,37471.0,73741.0,342.0,342.0,0.0,0.0,684.0,0.0,342.0,342.0,684.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2022,40724.0,41940.0,0.0,0.0,82664.0,0.0,40724.0,41940.0,82664.0,349.0,349.0,0.0,0.0,698.0,0.0,349.0,349.0,698.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2023,45084.0,45980.0,0.0,0.0,91064.0,0.0,45084.0,45980.0,91064.0,450.0,448.0,0.0,0.0,898.0,0.0,450.0,448.0,898.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2024,51037.0,51873.0,0.0,0.0,102910.0,0.0,51037.0,51873.0,102910.0,496.0,496.0,0.0,0.0,992.0,0.0,496.0,496.0,992.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2025,43141.0,44693.0,0.0,0.0,87834.0,0.0,43141.0,44693.0,87834.0,371.0,371.0,0.0,0.0,742.0,0.0,371.0,371.0,742.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,ATM,SBHT,Aeropuerto Altamira,2026,21993.0,22447.0,0.0,0.0,44440.0,0.0,21993.0,22447.0,44440.0,185.0,185.0,0.0,0.0,370.0,0.0,185.0,185.0,370.0,6,6.0,6 meses pasajeros / 6 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2000,12780.0,12930.0,0.0,0.0,25710.0,0.0,12780.0,12930.0,25710.0,498.0,498.0,0.0,0.0,996.0,0.0,498.0,498.0,996.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2001,14284.0,15138.0,0.0,0.0,29422.0,0.0,14284.0,15138.0,29422.0,720.0,722.0,0.0,0.0,1442.0,0.0,720.0,722.0,1442.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2002,13308.0,13122.0,0.0,0.0,26430.0,0.0,13308.0,13122.0,26430.0,936.0,930.0,0.0,0.0,1866.0,0.0,936.0,930.0,1866.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2003,15686.0,14204.0,0.0,0.0,29890.0,0.0,15686.0,14204.0,29890.0,1168.0,1160.0,0.0,0.0,2328.0,0.0,1168.0,1160.0,2328.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2004,19942.0,20731.0,0.0,0.0,40673.0,0.0,19942.0,20731.0,40673.0,1165.0,1204.0,0.0,0.0,2369.0,0.0,1165.0,1204.0,2369.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2005,6805.0,16211.0,0.0,0.0,23016.0,0.0,6805.0,16211.0,23016.0,502.0,502.0,0.0,0.0,1004.0,0.0,502.0,502.0,1004.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2006,4907.0,18746.0,0.0,0.0,23653.0,0.0,4907.0,18746.0,23653.0,495.0,495.0,0.0,0.0,990.0,0.0,495.0,495.0,990.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2007,20245.0,19157.0,0.0,0.0,39402.0,0.0,20245.0,19157.0,39402.0,669.0,669.0,0.0,0.0,1338.0,0.0,669.0,669.0,1338.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2009,20138.0,16022.0,0.0,0.0,36160.0,0.0,20138.0,16022.0,36160.0,479.0,479.0,0.0,0.0,958.0,0.0,479.0,479.0,958.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2010,14718.0,13965.0,0.0,0.0,28683.0,0.0,14718.0,13965.0,28683.0,612.0,612.0,0.0,0.0,1224.0,0.0,612.0,612.0,1224.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2011,28029.0,27422.0,0.0,0.0,55451.0,0.0,28029.0,27422.0,55451.0,1089.0,1089.0,0.0,0.0,2178.0,0.0,1089.0,1089.0,2178.0,10,10.0,10 meses pasajeros / 10 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2012,7104.0,7069.0,0.0,0.0,14173.0,0.0,7104.0,7069.0,14173.0,509.0,509.0,0.0,0.0,1018.0,0.0,509.0,509.0,1018.0,7,7.0,7 meses pasajeros / 7 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2013,28355.0,28362.0,0.0,0.0,56717.0,0.0,28355.0,28362.0,56717.0,1257.0,1257.0,0.0,0.0,2514.0,0.0,1257.0,1257.0,2514.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2014,35946.0,36039.0,0.0,0.0,71985.0,0.0,35946.0,36039.0,71985.0,1225.0,1224.0,0.0,0.0,2449.0,0.0,1225.0,1224.0,2449.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2015,43437.0,43819.0,0.0,0.0,87256.0,0.0,43437.0,43819.0,87256.0,1631.0,1630.0,0.0,0.0,3261.0,0.0,1631.0,1630.0,3261.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2016,23513.0,23973.0,0.0,0.0,47486.0,0.0,23513.0,23973.0,47486.0,483.0,483.0,0.0,0.0,966.0,0.0,483.0,483.0,966.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2017,16632.0,16633.0,0.0,0.0,33265.0,0.0,16632.0,16633.0,33265.0,360.0,360.0,0.0,0.0,720.0,0.0,360.0,360.0,720.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2018,16662.0,16597.0,0.0,0.0,33259.0,0.0,16662.0,16597.0,33259.0,354.0,354.0,0.0,0.0,708.0,0.0,354.0,354.0,708.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2019,17758.0,17608.0,0.0,0.0,35366.0,0.0,17758.0,17608.0,35366.0,429.0,429.0,0.0,0.0,858.0,0.0,429.0,429.0,858.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2020,8878.0,8962.0,0.0,0.0,17840.0,0.0,8878.0,8962.0,17840.0,200.0,200.0,0.0,0.0,400.0,0.0,200.0,200.0,400.0,9,9.0,9 meses pasajeros / 9 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2021,10676.0,10748.0,0.0,0.0,21424.0,0.0,10676.0,10748.0,21424.0,216.0,216.0,0.0,0.0,432.0,0.0,216.0,216.0,432.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2022,8311.0,8222.0,0.0,0.0,16533.0,0.0,8311.0,8222.0,16533.0,184.0,184.0,0.0,0.0,368.0,0.0,184.0,184.0,368.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2023,7945.0,7781.0,0.0,0.0,15726.0,0.0,7945.0,7781.0,15726.0,167.0,166.0,0.0,0.0,333.0,0.0,167.0,166.0,333.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2024,1046.0,1047.0,0.0,0.0,2093.0,0.0,1046.0,1047.0,2093.0,28.0,29.0,0.0,0.0,57.0,0.0,28.0,29.0,57.0,3,3.0,3 meses pasajeros / 3 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2025,2230.0,2302.0,0.0,0.0,4532.0,0.0,2230.0,2302.0,4532.0,31.0,30.0,0.0,0.0,61.0,0.0,31.0,30.0,61.0,3,3.0,3 meses pasajeros / 3 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,AUX,SWGN,Aeropuerto Araguaína,2026,5275.0,5492.0,0.0,0.0,10767.0,0.0,5275.0,5492.0,10767.0,73.0,74.0,0.0,0.0,147.0,0.0,73.0,74.0,147.0,6,6.0,6 meses pasajeros / 6 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2000,6546.0,6758.0,0.0,0.0,13304.0,0.0,6546.0,6758.0,13304.0,1044.0,1042.0,0.0,0.0,2086.0,0.0,1044.0,1042.0,2086.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2001,5468.0,5522.0,0.0,0.0,10990.0,0.0,5468.0,5522.0,10990.0,844.0,844.0,0.0,0.0,1688.0,0.0,844.0,844.0,1688.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2002,4604.0,5066.0,0.0,0.0,9670.0,0.0,4604.0,5066.0,9670.0,794.0,790.0,0.0,0.0,1584.0,0.0,794.0,790.0,1584.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2003,4934.0,5078.0,0.0,0.0,10012.0,0.0,4934.0,5078.0,10012.0,912.0,914.0,0.0,0.0,1826.0,0.0,912.0,914.0,1826.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2004,4586.0,5330.0,0.0,0.0,9916.0,0.0,4586.0,5330.0,9916.0,926.0,930.0,0.0,0.0,1856.0,0.0,926.0,930.0,1856.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2005,3127.0,3393.0,0.0,0.0,6520.0,0.0,3127.0,3393.0,6520.0,378.0,378.0,0.0,0.0,756.0,0.0,378.0,378.0,756.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2006,2465.0,2517.0,0.0,0.0,4982.0,0.0,2465.0,2517.0,4982.0,327.0,326.0,0.0,0.0,653.0,0.0,327.0,326.0,653.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2007,2419.0,2480.0,0.0,0.0,4899.0,0.0,2419.0,2480.0,4899.0,282.0,283.0,0.0,0.0,565.0,0.0,282.0,283.0,565.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
Brasil,BAZ,SWBC,Aeropuerto Barcelos,2009,2546.0,2641.0,0.0,0.0,5187.0,0.0,2546.0,2641.0,5187.0,143.0,142.0,0.0,0.0,285.0,0.0,143.0,142.0,285.0,12,12.0,12 meses pasajeros / 12 meses movimientos,ANAC Brasil - Dados Estatísticos do Transporte Aéreo,ANAC Brasil - Dados Estatísticos do Transporte Aéreo
