pais,codigo_iata,codigo_oaci,nombre_oficial,anio,mes,anio_mes,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,cobertura_pasajeros,cobertura_movimientos,fuente_pasajeros,fuente_movimientos
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2014,8,2014-08,,,,,116662,1148,,,117810,,,,,971,12,,,983,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2014,9,2014-09,,,,,71832,16,,,71848,,,,,686,3,,,689,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2014,10,2014-10,,,,,60732,13,,,60745,,,,,611,4,,,615,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2014,11,2014-11,,,,,56513,3,,,56516,,,,,556,1,,,557,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2014,12,2014-12,,,,,48044,16,,,48060,,,,,497,4,,,501,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,1,2015-01,,,,,56416,9,,,56425,,,,,486,2,,,488,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,2,2015-02,,,,,65741,37,,,65778,,,,,654,19,,,673,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,3,2015-03,,,,,68161,26,,,68187,,,,,685,10,,,695,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,4,2015-04,,,,,48727,28,,,48755,,,,,522,10,,,532,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,5,2015-05,,,,,36640,0,,,36640,,,,,460,0,,,460,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,6,2015-06,,,,,35259,0,,,35259,,,,,368,1,,,369,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,7,2015-07,,,,,122893,876,,,123769,,,,,1034,10,,,1044,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,8,2015-08,,,,,134476,5,,,134481,,,,,1079,3,,,1082,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,9,2015-09,,,,,98085,5,,,98090,,,,,890,2,,,892,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,10,2015-10,,,,,54149,0,,,54149,,,,,592,2,,,594,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,11,2015-11,,,,,57282,11,,,57293,,,,,606,3,,,609,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2015,12,2015-12,,,,,65661,6,,,65667,,,,,643,3,,,646,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,1,2016-01,,,,,105213,28,,,105241,,,,,924,9,,,933,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,2,2016-02,,,,,96112,2,,,96114,,,,,859,7,,,866,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,3,2016-03,,,,,81356,7,,,81363,,,,,847,4,,,851,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,4,2016-04,,,,,51176,42,,,51218,,,,,487,10,,,497,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,5,2016-05,,,,,47861,0,,,47861,,,,,503,0,,,503,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,6,2016-06,,,,,56125,2,,,56127,,,,,500,3,,,503,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,7,2016-07,,,,,139670,25,,,139695,,,,,1154,4,,,1158,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,8,2016-08,,,,,150986,15,,,151001,,,,,1265,7,,,1272,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,9,2016-09,,,,,115108,2,,,115110,,,,,997,2,,,999,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,10,2016-10,,,,,94969,7,,,94976,,,,,888,1,,,889,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,11,2016-11,,,,,84271,2,,,84273,,,,,857,5,,,862,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2016,12,2016-12,,,,,93633,31,,,93664,,,,,911,7,,,918,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,1,2017-01,,,,,124243,92,,,124335,,,,,1101,22,,,1123,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,2,2017-02,,,,,103103,26,,,103129,,,,,951,8,,,959,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,3,2017-03,,,,,91464,31,,,91495,,,,,905,8,,,913,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,4,2017-04,,,,,67000,26,,,67026,,,,,636,5,,,641,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,5,2017-05,,,,,54326,143,,,54469,,,,,587,5,,,592,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,6,2017-06,,,,,69644,0,,,69644,,,,,658,2,,,660,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,7,2017-07,,,,,159873,6254,,,166127,,,,,1366,44,,,1410,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,8,2017-08,,,,,176434,2473,,,178907,,,,,1434,19,,,1453,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,9,2017-09,,,,,128461,0,,,128461,,,,,997,2,,,999,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,10,2017-10,,,,,98137,65,,,98202,,,,,842,6,,,848,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,11,2017-11,,,,,92334,9,,,92343,,,,,746,6,,,752,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2017,12,2017-12,,,,,100203,23,,,100226,,,,,889,5,,,894,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,1,2018-01,,,,,134682,3158,,,137840,,,,,1142,39,,,1181,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,2,2018-02,,,,,115498,3446,,,118944,,,,,981,29,,,1010,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,3,2018-03,,,,,106885,22,,,106907,,,,,960,5,,,965,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,4,2018-04,,,,,87329,4,,,87333,,,,,779,2,,,781,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,5,2018-05,,,,,71791,0,,,71791,,,,,759,0,,,759,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,6,2018-06,,,,,80383,654,,,81037,,,,,734,8,,,742,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,7,2018-07,,,,,200732,16784,,,217516,,,,,1614,114,,,1728,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,8,2018-08,,,,,199018,8801,,,207819,,,,,1647,62,,,1709,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,9,2018-09,,,,,164768,751,,,165519,,,,,1240,6,,,1246,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,10,2018-10,,,,,122156,0,,,122156,,,,,1020,0,,,1020,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,11,2018-11,,,,,112331,104,,,112435,,,,,975,4,,,979,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2018,12,2018-12,,,,,130812,14,,,130826,,,,,1115,8,,,1123,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,1,2019-01,,,,,164969,6,,,164975,,,,,1283,6,,,1289,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,2,2019-02,,,,,133322,2,,,133324,,,,,1109,6,,,1115,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,3,2019-03,,,,,124323,23,,,124346,,,,,1048,9,,,1057,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,4,2019-04,,,,,98440,6,,,98446,,,,,815,2,,,817,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,5,2019-05,,,,,92536,0,,,92536,,,,,679,0,,,679,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,6,2019-06,,,,,116383,1947,,,118330,,,,,832,15,,,847,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,7,2019-07,,,,,238955,19275,,,258230,,,,,1721,130,,,1851,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,8,2019-08,,,,,237403,10813,,,248216,,,,,1634,73,,,1707,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,9,2019-09,,,,,176398,2222,,,178620,,,,,1266,15,,,1281,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,10,2019-10,,,,,138712,1284,,,139996,,,,,1106,13,,,1119,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,11,2019-11,,,,,137957,1472,,,139429,,,,,1054,15,,,1069,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2019,12,2019-12,,,,,151203,1282,,,152485,,,,,1174,15,,,1189,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2020,1,2020-01,,,,,179656,1203,,,180859,,,,,1278,16,,,1294,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,BRC,SAZS,Aeropuerto Internacional Teniente Luis Candelaria,2020,2,2020-02,,,,,167238,1378,,,168616,,,,,1191,14,,,1205,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
